TIME,ETemp,STemp,GTemp,CH1,CH2,CH3,GPS
2021-02-25 10:47:00,43.60,42.33,-49.08,20717.18,1052.39,51072.52,13
2021-02-25 10:48:00,43.60,42.34,-49.10,20715.36,1052.89,51072.68,13
2021-02-25 10:49:00,43.60,42.35,-49.14,20715.22,1052.85,51072.68,13
2021-02-25 10:50:00,43.59,42.35,-49.12,20715.75,1052.48,51073.16,13
2021-02-25 10:51:00,43.59,42.35,-49.10,20715.43,1053.24,51073.15,13
2021-02-25 10:52:00,43.60,42.33,-49.12,20714.76,1054.28,51073.44,13
2021-02-25 10:53:00,43.61,42.34,-49.06,20714.80,1054.16,51073.67,13
2021-02-25 10:54:00,43.60,42.33,-49.12,20714.91,1053.51,51074.26,13
2021-02-25 10:55:00,43.59,42.34,-49.10,20714.08,1053.94,51074.45,13
2021-02-25 10:56:00,43.61,42.34,-49.11,20714.70,1053.40,51074.79,13
2021-02-25 10:57:00,43.60,42.34,-49.10,20714.34,1053.21,51075.24,13
2021-02-25 10:58:00,43.60,42.35,-49.09,20714.26,1052.99,51076.16,13
2021-02-25 10:59:00,43.59,42.34,-49.12,20714.07,1052.83,51076.67,13
2021-02-25 11:00:00,43.60,42.34,-49.11,20714.32,1052.48,51076.96,13
2021-02-25 11:01:00,43.60,42.34,-49.10,20715.44,1052.31,51077.18,13
2021-02-25 11:02:00,43.60,42.34,-49.11,20715.21,1053.23,51077.63,13
2021-02-25 11:03:00,43.60,42.33,-49.10,20716.53,1053.54,51078.12,13
2021-02-25 11:04:00,43.60,42.34,-49.13,20717.90,1053.81,51078.62,13
2021-02-25 11:05:00,43.59,42.34,-49.11,20718.55,1054.01,51078.97,13
2021-02-25 11:06:00,43.60,42.33,-49.09,20719.33,1053.73,51079.49,13
2021-02-25 11:07:00,43.60,42.34,-49.09,20720.15,1053.40,51080.53,13
2021-02-25 11:08:00,43.59,42.34,-49.13,20720.87,1052.85,51080.16,13
2021-02-25 11:09:00,43.60,42.34,-49.13,20721.93,1052.53,51080.75,13
2021-02-25 11:10:00,43.61,42.34,-49.08,20723.24,1052.44,51080.92,13
2021-02-25 11:11:00,43.60,42.34,-49.13,20723.99,1052.14,51081.14,13
2021-02-25 11:12:00,43.60,42.34,-49.13,20724.50,1052.72,51081.31,13
2021-02-25 11:13:00,43.61,42.33,-49.07,20724.75,1052.27,51081.79,13
2021-02-25 11:14:00,43.59,42.34,-49.11,20725.59,1052.41,51081.89,13
2021-02-25 11:15:00,43.60,42.34,-49.08,20726.56,1052.90,51081.94,13
2021-02-25 11:16:00,43.61,42.33,-49.08,20726.88,1053.32,51082.22,13
2021-02-25 11:17:00,43.60,42.34,-49.13,20728.24,1053.35,51082.25,13
2021-02-25 11:18:00,43.59,42.33,-49.08,20728.65,1054.03,51082.63,13
2021-02-25 11:19:00,43.62,42.34,-49.12,20729.45,1054.51,51082.89,13
2021-02-25 11:20:00,43.60,42.33,-49.16,20730.01,1054.91,51082.88,13
2021-02-25 11:21:00,43.60,42.35,-49.12,20731.06,1055.15,51083.21,13
2021-02-25 11:22:00,43.59,42.33,-49.10,20731.59,1055.65,51083.60,13
2021-02-25 11:23:00,43.59,42.35,-49.13,20732.50,1055.76,51083.68,13
2021-02-25 11:24:00,43.59,42.34,-49.10,20733.04,1055.43,51083.64,13
2021-02-25 11:25:00,43.59,42.34,-49.11,20733.35,1054.75,51083.61,13
2021-02-25 11:26:00,43.61,42.35,-49.09,20733.58,1054.54,51083.67,13
2021-02-25 11:27:00,43.61,42.34,-49.08,20733.36,1054.22,51083.61,13
2021-02-25 11:28:00,43.61,42.34,-49.10,20733.57,1053.96,51083.79,13
2021-02-25 11:29:00,43.61,42.33,-49.12,20733.46,1053.78,51083.68,13
2021-02-25 11:30:00,43.61,42.34,-49.13,20733.48,1053.41,51083.53,13
2021-02-25 11:31:00,43.60,42.34,-49.08,20733.35,1053.80,51083.65,13
2021-02-25 11:32:00,43.59,42.34,-49.14,20733.42,1054.07,51083.35,13
2021-02-25 11:33:00,43.60,42.35,-49.08,20733.79,1054.73,51083.47,13
2021-02-25 11:34:00,43.60,42.33,-49.10,20733.99,1055.36,51083.26,13
2021-02-25 11:35:00,43.61,42.33,-49.10,20734.05,1056.13,51083.52,13
2021-02-25 11:36:00,43.60,42.34,-49.11,20734.38,1056.72,51083.23,13
2021-02-25 11:37:00,43.61,42.34,-49.05,20734.73,1057.03,51083.22,13
2021-02-25 11:38:00,43.59,42.34,-49.10,20734.93,1057.77,51083.19,13
2021-02-25 11:39:00,43.61,42.34,-49.10,20735.00,1057.97,51083.15,13
2021-02-25 11:40:00,43.61,42.34,-49.10,20735.14,1058.15,51083.10,13
2021-02-25 11:41:00,43.59,42.34,-49.11,20735.17,1058.69,51083.05,13
2021-02-25 11:42:00,43.61,42.33,-49.13,20735.55,1058.92,51083.12,13
2021-02-25 11:43:00,43.61,42.35,-49.10,20735.32,1059.72,51083.16,13
2021-02-25 11:44:00,43.61,42.34,-49.10,20735.19,1060.67,51083.05,13
2021-02-25 11:45:00,43.60,42.34,-49.08,20735.24,1060.85,51082.86,13
2021-02-25 11:46:00,43.61,42.33,-49.08,20735.44,1061.93,51083.06,13
2021-02-25 11:47:00,43.60,42.34,-49.08,20735.39,1062.86,51083.08,13
2021-02-25 11:48:00,43.61,42.35,-49.07,20735.85,1063.82,51083.00,13
2021-02-25 11:49:00,43.60,42.34,-49.10,20736.22,1064.66,51083.25,13
2021-02-25 11:50:00,43.60,42.33,-49.13,20736.76,1064.81,51083.02,13
2021-02-25 11:51:00,43.61,42.34,-49.10,20737.49,1064.96,51083.02,13
2021-02-25 11:52:00,43.60,42.33,-49.11,20737.65,1065.32,51083.01,13
2021-02-25 11:53:00,43.62,42.33,-49.10,20738.10,1065.68,51083.03,13
2021-02-25 11:54:00,43.60,42.34,-49.16,20738.42,1066.25,51083.26,13
2021-02-25 11:55:00,43.60,42.33,-49.11,20738.79,1066.46,51083.34,13
2021-02-25 11:56:00,43.60,42.34,-49.12,20739.08,1066.44,51083.51,13
2021-02-25 11:57:00,43.61,42.34,-49.14,20739.04,1065.47,51083.59,13
2021-02-25 11:58:00,43.61,42.35,-49.08,20738.96,1065.32,51083.59,13
2021-02-25 11:59:00,43.60,42.34,-49.11,20739.22,1064.99,51083.66,13
2021-02-25 12:00:00,43.60,42.35,-49.13,20739.93,1064.96,51083.59,13
2021-02-25 12:01:00,43.60,42.34,-49.14,20739.94,1065.11,51083.87,13
2021-02-25 12:02:00,43.60,42.34,-49.13,20741.05,1064.68,51083.81,13
2021-02-25 12:03:00,43.60,42.34,-49.08,20740.62,1062.89,51083.64,13
2021-02-25 12:04:00,43.60,42.34,-49.11,20739.71,1063.27,51083.72,13
2021-02-25 12:05:00,43.59,42.33,-49.14,20739.49,1062.67,51083.64,13
2021-02-25 12:06:00,43.61,42.33,-49.11,20738.69,1062.48,51083.73,13
2021-02-25 12:07:00,43.60,42.34,-49.15,20738.08,1061.92,51084.09,13
2021-02-25 12:08:00,43.60,42.33,-49.11,20737.18,1061.67,51084.38,13
2021-02-25 12:09:00,43.59,42.34,-49.13,20736.72,1061.80,51084.66,13
2021-02-25 12:10:00,43.60,42.35,-49.09,20736.59,1062.53,51085.03,13
2021-02-25 12:11:00,43.61,42.34,-49.10,20736.89,1061.93,51085.03,13
2021-02-25 12:12:00,43.60,42.34,-49.10,20737.04,1061.81,51085.21,13
2021-02-25 12:13:00,43.60,42.35,-49.06,20737.52,1062.42,51085.24,13
2021-02-25 12:14:00,43.59,42.34,-49.06,20737.43,1061.50,51085.79,13
2021-02-25 12:15:00,43.62,42.34,-49.05,20737.21,1060.96,51085.84,13
2021-02-25 12:16:00,43.60,42.35,-49.13,20737.36,1060.40,51085.95,13
2021-02-25 12:17:00,43.60,42.33,-49.09,20737.01,1060.16,51086.20,13
2021-02-25 12:18:00,43.60,42.34,-49.11,20736.73,1060.63,51086.53,13
2021-02-25 12:19:00,43.60,42.33,-49.12,20737.14,1059.90,51086.68,13
2021-02-25 12:20:00,43.60,42.34,-49.11,20736.61,1060.49,51086.92,13
2021-02-25 12:21:00,43.59,42.34,-49.18,20736.37,1060.04,51087.12,13
2021-02-25 12:22:00,43.59,42.34,-49.13,20736.27,1059.80,51087.19,13
2021-02-25 12:23:00,43.60,42.34,-49.11,20736.43,1059.32,51087.34,13
2021-02-25 12:24:00,43.60,42.33,-49.11,20736.29,1059.18,51087.43,13
2021-02-25 12:25:00,43.60,42.34,-49.06,20735.91,1059.05,51087.70,13
2021-02-25 12:26:00,43.59,42.35,-49.13,20735.84,1059.05,51087.89,13
2021-02-25 12:27:00,43.60,42.35,-49.06,20735.98,1058.54,51087.93,13
2021-02-25 12:28:00,43.61,42.33,-49.14,20735.59,1058.71,51088.57,13
2021-02-25 12:29:00,43.60,42.34,-49.08,20735.21,1058.28,51088.49,13
2021-02-25 12:30:00,43.60,42.34,-49.06,20735.14,1057.94,51088.82,13
2021-02-25 12:31:00,43.60,42.34,-49.12,20734.91,1057.48,51089.04,13
2021-02-25 12:32:00,43.61,42.34,-49.11,20735.00,1058.04,51089.60,13
2021-02-25 12:33:00,43.61,42.34,-49.13,20734.57,1058.60,51089.93,13
2021-02-25 12:34:00,43.60,42.34,-49.11,20734.35,1059.68,51090.33,13
2021-02-25 12:35:00,43.60,42.34,-49.11,20734.85,1060.76,51090.60,13
2021-02-25 12:36:00,43.60,42.34,-49.11,20735.77,1061.77,51090.86,13
2021-02-25 12:37:00,43.61,42.35,-49.12,20735.91,1062.05,51091.03,13
2021-02-25 12:38:00,43.60,42.35,-49.13,20736.72,1061.95,51091.11,13
2021-02-25 12:39:00,43.60,42.34,-49.12,20737.41,1061.85,51091.05,13
2021-02-25 12:40:00,43.59,42.34,-49.07,20738.09,1061.34,51090.73,13
2021-02-25 12:41:00,43.60,42.34,-49.11,20737.91,1061.19,51090.75,13
2021-02-25 12:42:00,43.60,42.33,-49.11,20737.89,1061.26,51090.69,13
2021-02-25 12:43:00,43.59,42.34,-49.14,20737.80,1060.21,51090.64,13
2021-02-25 12:44:00,43.59,42.34,-49.10,20737.22,1059.86,51090.43,13
2021-02-25 12:45:00,43.60,42.33,-49.11,20736.88,1059.25,51090.21,13
2021-02-25 12:46:00,43.59,42.34,-49.09,20736.76,1060.21,51090.30,13
2021-02-25 12:47:00,43.59,42.33,-49.13,20736.81,1061.25,51090.40,13
2021-02-25 12:48:00,43.60,42.34,-49.19,20736.70,1062.33,51090.67,13
2021-02-25 12:49:00,43.60,42.33,-49.13,20736.78,1062.26,51090.46,13
2021-02-25 12:50:00,43.61,42.33,-49.12,20736.82,1062.81,51090.70,13
2021-02-25 12:51:00,43.62,42.34,-49.15,20737.51,1062.73,51090.43,13
2021-02-25 12:52:00,43.60,42.34,-49.11,20737.67,1062.57,51090.33,13
2021-02-25 12:53:00,43.60,42.34,-49.07,20738.36,1062.77,51090.13,13
2021-02-25 12:54:00,43.61,42.33,-49.15,20738.63,1061.45,51089.75,13
2021-02-25 12:55:00,43.61,42.34,-49.11,20738.27,1059.93,51089.58,13
2021-02-25 12:56:00,43.61,42.35,-49.10,20737.59,1059.40,51089.67,13
2021-02-25 12:57:00,43.60,42.33,-49.12,20736.58,1059.25,51089.53,13
2021-02-25 12:58:00,43.59,42.34,-49.11,20736.24,1061.10,51089.62,13
2021-02-25 12:59:00,43.61,42.34,-49.07,20736.06,1062.63,51089.71,13
2021-02-25 13:00:00,43.60,42.33,-49.09,20735.75,1063.49,51089.92,13
2021-02-25 13:01:00,43.61,42.33,-49.08,20736.08,1063.83,51089.74,13
2021-02-25 13:02:00,43.61,42.34,-49.13,20736.27,1063.13,51089.66,13
2021-02-25 13:03:00,43.60,42.34,-49.16,20736.12,1063.32,51089.54,13
2021-02-25 13:04:00,43.61,42.34,-49.11,20736.30,1063.86,51089.71,13
2021-02-25 13:05:00,43.61,42.35,-49.10,20736.48,1065.05,51089.66,13
2021-02-25 13:06:00,43.61,42.34,-49.10,20736.82,1064.91,51089.48,13
2021-02-25 13:07:00,43.61,42.34,-49.07,20736.92,1064.86,51089.42,13
2021-02-25 13:08:00,43.61,42.34,-49.08,20737.18,1064.43,51089.36,13
2021-02-25 13:09:00,43.60,42.33,-49.10,20737.28,1065.22,51089.23,13
2021-02-25 13:10:00,43.60,42.34,-49.10,20737.27,1065.28,51089.28,13
2021-02-25 13:11:00,43.59,42.34,-49.11,20737.38,1065.19,51089.00,13
2021-02-25 13:12:00,43.59,42.34,-49.19,20737.23,1064.98,51088.83,13
2021-02-25 13:13:00,43.60,42.34,-49.10,20737.01,1064.61,51089.07,13
2021-02-25 13:14:00,43.59,42.34,-49.13,20736.40,1064.57,51089.30,13
2021-02-25 13:15:00,43.59,42.34,-49.10,20736.47,1064.58,51089.08,13
2021-02-25 13:16:00,43.59,42.34,-49.10,20736.45,1066.45,51089.34,13
2021-02-25 13:17:00,43.61,42.34,-49.14,20736.48,1065.78,51089.13,13
2021-02-25 13:18:00,43.60,42.35,-49.10,20737.18,1065.30,51088.80,13
2021-02-25 13:19:00,43.62,42.35,-49.09,20736.86,1065.19,51088.95,13
2021-02-25 13:20:00,43.60,42.33,-49.11,20736.55,1065.47,51088.77,13
2021-02-25 13:21:00,43.61,42.33,-49.10,20737.15,1063.90,51088.50,13
2021-02-25 13:22:00,43.59,42.34,-49.13,20736.75,1063.44,51088.37,13
2021-02-25 13:23:00,43.60,42.34,-49.10,20736.63,1064.31,51088.38,13
2021-02-25 13:24:00,43.60,42.33,-49.11,20737.07,1064.21,51088.53,13
2021-02-25 13:25:00,43.61,42.33,-49.07,20736.55,1063.24,51088.36,13
2021-02-25 13:26:00,43.61,42.33,-49.08,20736.31,1063.17,51088.32,13
2021-02-25 13:27:00,43.60,42.34,-49.12,20735.80,1061.97,51088.10,13
2021-02-25 13:28:00,43.60,42.35,-49.10,20735.29,1063.85,51088.41,13
2021-02-25 13:29:00,43.62,42.34,-49.08,20735.25,1063.69,51088.37,13
2021-02-25 13:30:00,43.60,42.34,-49.13,20734.81,1063.85,51088.54,13
2021-02-25 13:31:00,43.61,42.34,-49.06,20734.69,1064.78,51088.50,13
2021-02-25 13:32:00,43.60,42.34,-49.10,20734.44,1064.84,51088.41,13
2021-02-25 13:33:00,43.61,42.34,-49.11,20734.25,1064.82,51088.48,13
2021-02-25 13:34:00,43.59,42.34,-49.10,20734.59,1065.19,51088.43,13
2021-02-25 13:35:00,43.61,42.34,-49.13,20734.78,1064.84,51088.30,13
2021-02-25 13:36:00,43.61,42.34,-49.15,20734.61,1066.75,51088.50,13
2021-02-25 13:37:00,43.60,42.34,-49.08,20734.17,1066.72,51088.41,13
2021-02-25 13:38:00,43.60,42.34,-49.13,20733.87,1066.92,51088.38,13
2021-02-25 13:39:00,43.59,42.33,-49.13,20734.54,1066.44,51088.09,13
2021-02-25 13:40:00,43.60,42.33,-49.08,20733.67,1066.49,51088.21,13
2021-02-25 13:41:00,43.60,42.34,-49.11,20733.68,1066.66,51088.29,13
2021-02-25 13:42:00,43.60,42.34,-49.10,20732.89,1066.63,51088.24,13
2021-02-25 13:43:00,43.62,42.33,-49.09,20732.89,1066.80,51088.30,13
2021-02-25 13:44:00,43.60,42.34,-49.11,20732.65,1066.89,51088.19,13
2021-02-25 13:45:00,43.60,42.34,-49.11,20732.72,1068.67,51088.19,13
2021-02-25 13:46:00,43.60,42.34,-49.13,20732.23,1070.90,51088.01,13
2021-02-25 13:47:00,43.60,42.34,-49.10,20733.03,1071.61,51088.05,13
2021-02-25 13:48:00,43.60,42.35,-49.10,20733.82,1070.97,51087.84,13
2021-02-25 13:49:00,43.62,42.33,-49.08,20734.62,1071.15,51087.90,13
2021-02-25 13:50:00,43.59,42.33,-49.16,20734.88,1070.03,51087.60,13
2021-02-25 13:51:00,43.60,42.34,-49.09,20735.14,1069.51,51087.24,13
2021-02-25 13:52:00,43.60,42.33,-49.12,20734.67,1069.66,51087.66,13
2021-02-25 13:53:00,43.60,42.33,-49.09,20734.25,1069.11,51087.66,13
2021-02-25 13:54:00,43.60,42.33,-49.08,20733.74,1068.80,51087.68,13
2021-02-25 13:55:00,43.60,42.34,-49.10,20733.55,1068.23,51087.64,13
2021-02-25 13:56:00,43.60,42.33,-49.11,20732.97,1067.96,51087.29,13
2021-02-25 13:57:00,43.61,42.33,-49.08,20732.81,1068.15,51087.47,13
2021-02-25 13:58:00,43.60,42.34,-49.13,20732.89,1067.89,51087.10,13
2021-02-25 13:59:00,43.63,42.33,-49.13,20732.25,1068.05,51087.32,13
2021-02-25 14:00:00,43.61,42.35,-49.11,20732.32,1067.74,51087.44,13
2021-02-25 14:01:00,43.61,42.34,-49.11,20732.29,1067.80,51087.33,13
2021-02-25 14:02:00,43.62,42.35,-49.08,20732.31,1067.59,51087.37,13
2021-02-25 14:03:00,43.60,42.35,-49.17,20732.13,1068.32,51087.50,13
2021-02-25 14:04:00,43.60,42.35,-49.11,20731.69,1068.74,51087.29,13
2021-02-25 14:05:00,43.60,42.35,-49.11,20731.53,1068.41,51087.32,13
2021-02-25 14:06:00,43.60,42.33,-49.10,20731.84,1069.06,51087.32,13
2021-02-25 14:07:00,43.60,42.35,-49.11,20731.67,1068.88,51087.21,13
2021-02-25 14:08:00,43.60,42.34,-49.08,20731.55,1068.58,51087.07,13
2021-02-25 14:09:00,43.61,42.34,-49.06,20731.51,1068.22,51087.00,13
2021-02-25 14:10:00,43.59,42.34,-49.13,20731.41,1069.30,51087.19,13
2021-02-25 14:11:00,43.59,42.34,-49.08,20731.47,1068.47,51086.88,13
2021-02-25 14:12:00,43.60,42.34,-49.10,20731.16,1068.97,51087.10,13
2021-02-25 14:13:00,43.60,42.34,-49.11,20731.21,1069.39,51087.12,13
2021-02-25 14:14:00,43.60,42.34,-49.11,20731.45,1068.40,51087.03,13
2021-02-25 14:15:00,43.60,42.33,-49.13,20731.57,1068.43,51086.91,13
2021-02-25 14:16:00,43.60,42.35,-49.12,20731.23,1068.65,51086.85,13
2021-02-25 14:17:00,43.59,42.34,-49.10,20730.79,1069.06,51086.97,13
2021-02-25 14:18:00,43.60,42.35,-49.13,20730.38,1068.97,51086.90,13
2021-02-25 14:19:00,43.60,42.34,-49.08,20730.28,1069.63,51086.88,13
2021-02-25 14:20:00,43.61,42.34,-49.11,20730.39,1069.18,51086.86,13
2021-02-25 14:21:00,43.61,42.33,-49.08,20730.74,1068.71,51086.77,13
2021-02-25 14:22:00,43.60,42.33,-49.09,20730.85,1068.83,51086.71,13
2021-02-25 14:23:00,43.60,42.33,-49.15,20730.92,1068.30,51086.44,13
2021-02-25 14:24:00,43.61,42.34,-49.08,20730.94,1067.79,51086.40,13
2021-02-25 14:25:00,43.59,42.33,-49.10,20730.43,1068.24,51086.54,13
2021-02-25 14:26:00,43.60,42.34,-49.10,20730.13,1069.05,51086.66,13
2021-02-25 14:27:00,43.61,42.34,-49.13,20730.38,1069.45,51086.54,13
2021-02-25 14:28:00,43.60,42.32,-49.10,20730.12,1069.57,51086.58,13
2021-02-25 14:29:00,43.60,42.34,-49.08,20729.90,1069.10,51086.58,13
2021-02-25 14:30:00,43.59,42.33,-49.11,20729.85,1069.09,51086.47,13
2021-02-25 14:31:00,43.60,42.33,-49.17,20730.03,1069.18,51086.51,13
2021-02-25 14:32:00,43.60,42.34,-49.11,20729.91,1069.28,51086.31,13
2021-02-25 14:33:00,43.60,42.33,-49.06,20730.20,1068.63,51086.23,13
2021-02-25 14:34:00,43.60,42.34,-49.09,20729.97,1069.59,51086.31,13
2021-02-25 14:35:00,43.61,42.34,-49.11,20729.87,1069.60,51086.21,13
2021-02-25 14:36:00,43.59,42.34,-49.16,20729.78,1069.05,51086.07,13
2021-02-25 14:37:00,43.59,42.35,-49.08,20729.87,1068.70,51086.03,13
2021-02-25 14:38:00,43.60,42.34,-49.12,20729.49,1068.22,51086.05,13
2021-02-25 14:39:00,43.59,42.34,-49.11,20729.75,1068.22,51086.15,13
2021-02-25 14:40:00,43.60,42.33,-49.11,20729.51,1067.87,51086.13,13
2021-02-25 14:41:00,43.61,42.34,-49.12,20729.33,1067.85,51086.01,13
2021-02-25 14:42:00,43.60,42.33,-49.13,20729.08,1067.98,51086.07,13
2021-02-25 14:43:00,43.60,42.34,-49.14,20728.94,1067.73,51086.32,13
2021-02-25 14:44:00,43.60,42.34,-49.12,20728.52,1067.19,51086.13,13
2021-02-25 14:45:00,43.60,42.34,-49.11,20728.55,1067.62,51086.03,13
2021-02-25 14:46:00,43.59,42.34,-49.08,20728.00,1067.28,51085.96,13
2021-02-25 14:47:00,43.60,42.34,-49.10,20727.89,1067.85,51086.13,13
2021-02-25 14:48:00,43.61,42.34,-49.15,20727.92,1067.89,51086.09,13
2021-02-25 14:49:00,43.61,42.33,-49.11,20727.70,1067.54,51086.10,13
2021-02-25 14:50:00,43.61,42.33,-49.11,20727.38,1067.05,51085.84,13
2021-02-25 14:51:00,43.59,42.35,-49.10,20727.61,1066.84,51085.89,13
2021-02-25 14:52:00,43.61,42.34,-49.12,20727.44,1066.66,51085.71,13
2021-02-25 14:53:00,43.60,42.34,-49.11,20727.23,1065.73,51085.80,13
2021-02-25 14:54:00,43.59,42.33,-49.14,20726.77,1066.36,51085.76,13
2021-02-25 14:55:00,43.60,42.34,-49.10,20726.47,1066.59,51085.86,13
2021-02-25 14:56:00,43.59,42.35,-49.11,20726.58,1066.79,51085.84,13
2021-02-25 14:57:00,43.60,42.33,-49.15,20726.58,1066.29,51085.86,13
2021-02-25 14:58:00,43.60,42.33,-49.11,20727.01,1065.73,51085.93,13
2021-02-25 14:59:00,43.59,42.34,-49.08,20726.62,1065.70,51085.73,13
2021-02-25 15:00:00,43.61,42.34,-49.18,20726.47,1066.04,51085.89,13
2021-02-25 15:01:00,43.61,42.34,-49.12,20726.24,1066.30,51085.60,13
2021-02-25 15:02:00,43.59,42.33,-49.11,20726.18,1066.15,51085.79,13
2021-02-25 15:03:00,43.60,42.34,-49.12,20726.34,1065.80,51085.77,13
2021-02-25 15:04:00,43.60,42.34,-49.10,20726.47,1065.84,51085.87,13
2021-02-25 15:05:00,43.60,42.34,-49.12,20726.23,1065.84,51085.93,13
2021-02-25 15:06:00,43.60,42.34,-49.08,20725.92,1065.62,51085.67,13
2021-02-25 15:07:00,43.61,42.34,-49.13,20725.83,1065.08,51086.00,13
2021-02-25 15:08:00,43.61,42.35,-49.11,20725.75,1064.86,51085.77,13
2021-02-25 15:09:00,43.59,42.34,-49.07,20725.44,1065.21,51085.82,13
2021-02-25 15:10:00,43.62,42.34,-49.12,20725.55,1065.42,51085.86,13
2021-02-25 15:11:00,43.61,42.34,-49.06,20725.38,1066.09,51085.76,13
2021-02-25 15:12:00,43.60,42.33,-49.11,20725.49,1065.81,51085.81,13
2021-02-25 15:13:00,43.60,42.32,-49.11,20725.47,1065.54,51085.87,13
2021-02-25 15:14:00,43.60,42.33,-49.11,20725.25,1064.86,51085.50,13
2021-02-25 15:15:00,43.60,42.33,-49.13,20725.53,1064.94,51085.68,13
2021-02-25 15:16:00,43.61,42.35,-49.12,20725.92,1063.75,51085.57,13
2021-02-25 15:17:00,43.59,42.33,-49.10,20726.05,1062.73,51085.47,13
2021-02-25 15:18:00,43.59,42.34,-49.06,20725.21,1063.16,51085.76,13
2021-02-25 15:19:00,43.61,42.34,-49.08,20725.00,1063.52,51085.92,13
2021-02-25 15:20:00,43.60,42.33,-49.10,20724.62,1064.13,51085.92,13
2021-02-25 15:21:00,43.60,42.34,-49.08,20724.39,1064.29,51086.15,13
2021-02-25 15:22:00,43.61,42.34,-49.13,20724.12,1063.73,51086.01,13
2021-02-25 15:23:00,43.59,42.35,-49.11,20724.46,1064.12,51085.79,13
2021-02-25 15:24:00,43.59,42.35,-49.10,20724.52,1063.44,51085.90,13
2021-02-25 15:25:00,43.59,42.34,-49.13,20724.04,1063.38,51085.82,13
2021-02-25 15:26:00,43.60,42.34,-49.08,20724.23,1062.86,51085.89,13
2021-02-25 15:27:00,43.60,42.34,-49.13,20724.42,1063.49,51085.86,13
2021-02-25 15:28:00,43.59,42.35,-49.10,20723.92,1063.31,51085.90,13
2021-02-25 15:29:00,43.60,42.33,-49.11,20723.59,1063.14,51085.58,13
2021-02-25 15:30:00,43.60,42.34,-49.10,20723.38,1063.30,51085.93,13
2021-02-25 15:31:00,43.60,42.34,-49.11,20723.38,1063.02,51085.84,13
2021-02-25 15:32:00,43.61,42.35,-49.11,20723.33,1063.83,51085.94,13
2021-02-25 15:33:00,43.60,42.34,-49.08,20723.64,1064.84,51085.81,13
2021-02-25 15:34:00,43.61,42.34,-49.08,20722.72,1064.78,51085.71,13
2021-02-25 15:35:00,43.60,42.35,-49.13,20723.74,1062.60,51085.28,13
2021-02-25 15:36:00,43.61,42.35,-49.11,20721.67,1063.79,51085.61,13
2021-02-25 15:37:00,43.60,42.33,-49.12,20721.04,1066.80,51085.86,13
2021-02-25 15:38:00,43.59,42.33,-49.09,20721.74,1069.70,51085.83,13
2021-02-25 15:39:00,43.60,42.34,-49.10,20719.99,1066.29,51084.97,13
2021-02-25 15:40:00,43.59,42.34,-49.13,20718.27,1064.55,51084.96,13
2021-02-25 15:41:00,43.60,42.33,-49.11,20715.32,1070.04,51085.43,13
2021-02-25 15:42:00,43.61,42.33,-49.08,20714.47,1070.99,51084.95,13
2021-02-25 15:43:00,43.59,42.34,-49.10,20711.65,1070.55,51085.28,13
2021-02-25 15:44:00,43.60,42.33,-49.13,20714.42,1066.89,51085.20,13
2021-02-25 15:45:00,43.60,42.33,-49.11,20718.54,1062.50,51084.32,13
2021-02-25 15:46:00,43.59,42.35,-49.11,20722.50,1063.01,51084.51,13
2021-02-25 15:47:00,43.60,42.34,-49.08,20721.56,1062.41,51084.69,13
2021-02-25 15:48:00,43.59,42.33,-49.12,20718.86,1063.75,51085.58,13
2021-02-25 15:49:00,43.60,42.34,-49.10,20719.53,1065.78,51085.27,13
2021-02-25 15:50:00,43.61,42.34,-49.10,20717.57,1067.51,51084.84,13
2021-02-25 15:51:00,43.58,42.33,-49.08,20719.17,1062.79,51084.30,13
2021-02-25 15:52:00,43.60,42.34,-49.11,20720.00,1063.07,51084.65,13
2021-02-25 15:53:00,43.61,42.33,-49.11,20721.56,1059.20,51084.13,13
2021-02-25 15:54:00,43.60,42.34,-49.11,20720.73,1059.86,51084.12,13
2021-02-25 15:55:00,43.59,42.34,-49.10,20719.70,1062.29,51084.50,13
2021-02-25 15:56:00,43.59,42.34,-49.10,20720.33,1061.11,51084.24,13
2021-02-25 15:57:00,43.58,42.33,-49.10,20719.21,1060.70,51084.19,13
2021-02-25 15:58:00,43.62,42.33,-49.08,20719.38,1061.80,51084.47,13
2021-02-25 15:59:00,43.60,42.33,-49.15,20718.57,1062.41,51084.51,13
2021-02-25 16:00:00,43.61,42.33,-49.13,20719.48,1063.31,51084.24,13
2021-02-25 16:01:00,43.60,42.34,-49.09,20720.12,1062.28,51083.49,13
2021-02-25 16:02:00,43.59,42.33,-49.11,20719.68,1062.35,51083.53,13
2021-02-25 16:03:00,43.60,42.34,-49.07,20719.05,1063.04,51083.58,13
2021-02-25 16:04:00,43.59,42.34,-49.09,20718.40,1062.48,51083.45,13
2021-02-25 16:05:00,43.61,42.34,-49.11,20718.15,1062.14,51082.81,13
2021-02-25 16:06:00,43.59,42.35,-49.09,20718.68,1063.89,51083.23,13
2021-02-25 16:07:00,43.61,42.34,-49.14,20718.80,1062.33,51083.18,13
2021-02-25 16:08:00,43.59,42.35,-49.10,20719.35,1062.41,51083.32,13
2021-02-25 16:09:00,43.59,42.33,-49.08,20718.63,1063.44,51082.42,13
2021-02-25 16:10:00,43.61,42.33,-49.10,20718.50,1062.11,51082.37,13
